StudyID,Publication,Pubyear,Latitude,Longitude,MAPmean,MATmean,Rotation_cycles,SpeciesRichness,Duration,Longitude_Sub,MAPmean2_Sub,MATmean_Sub,LegumeNonlegume,AMnonAM,C3C4,Annual_Pere,Plant_stage,Rotation_cycles2,SpeciesRichness2,Duration2,Bulk_Rhizosphere,Soil_texture,Tillage,Straw_retention,Fertilizer,Primer,Variable,Group_CK,Xc,Sc,Group_TR,Xe,Se,Nc,Ne,RR,ViCK,ViTR,Vi,pHCK,pHTR,RRpH,SOCCK,SOCTR,RRSOC,TCCK,TCTR,RRTOC,TNCK,TNTR,RRTN,NO3CK,NO3TR,RRNO3,NH4CK,NH4TR,RRNH4,APCK,APTR,RRAP,AKCK,AKTR,RRAK,ANCK,ANTR,RRAN,YieldCK,YieldTR,RRYield
113,"Wang et al., 2023 (b)",2023,38.06667,113.48333,434.0000153,9.041666985,1.5,2,3,LongitudeDa0,MAPXy600,MAT8Dao15,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Harvest,D1-3,R2,D1-5,Non_Rhizosphere,Unknow,Unknow,Unknow,Fertilizer,ITS1,Fungi_edges,Fungi_113BDGHCK,399.6666667,100.7587879,Fungi_113GTR,444.6666667,77.31321577,3,3,0.106694071,0.02118599,0.010076671,0.031262661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.22,15.06,0.294344322,181.3,181.67,0.002038737,120.75,106.75,-0.12323264,NA,NA,NA
113,"Wang et al., 2023 (b)",2023,38.06667,113.48333,434.0000153,9.041666985,1,3,3,LongitudeDa0,MAPXy600,MAT8Dao15,Legume to Non-legume,AM to nonAM,C3 to C4,Annual to Annual,Harvest,D1,R3,D1-5,Non_Rhizosphere,Unknow,Unknow,Unknow,Fertilizer,ITS1,Fungi_edges,Fungi_113BDGHCK,399.6666667,100.7587879,Fungi_113HTR,479.3333333,58.52634734,3,3,0.181765383,0.02118599,0.004969427,0.026155417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.22,11.5,0.024649135,181.3,182.22,0.005061631,120.75,106.75,-0.12323264,NA,NA,NA
114,"Wang et al., 2022 (c)",2022,41.23333,111.5,274.0000076,2.833333492,4,2,12,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Legume,AM to AM,C3 to C3,Annual to Annual,Harvest,D3-5,R2,D11-20,Non_Rhizosphere,Coarse,Unknow,Retention,Fertilizer,ITS1,Fungi_edges,Fungi_114ABCK,19.33333333,2.516611478,Fungi_114ATR,19.66666667,2.081665999,3,3,0.017094434,0.005648038,0.003734559,0.009382597,8.19,8.07,-0.014760416,1.01744186,1.360465116,0.290535141,NA,NA,NA,NA,NA,NA,5.71,7.47,0.268675975,5.71,5.47,-0.042940407,23.4,35.4,0.413975798,87.4,335.9,1.346318214,NA,NA,NA,21.13,22.82,0.076943513
114,"Wang et al., 2022 (c)",2022,41.23333,111.5,274.0000076,2.833333492,4,2,12,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Legume,AM to AM,C3 to C3,Annual to Annual,Harvest,D3-5,R2,D11-20,Non_Rhizosphere,Coarse,Unknow,Retention,Fertilizer,ITS1,Fungi_edges,Fungi_114ABCK,19.33333333,2.516611478,Fungi_114BTR,24.33333333,2.081665999,3,3,0.230016431,0.005648038,0.002439482,0.00808752,8.19,8.17,-0.002444989,1.01744186,0.941860465,-0.077189639,NA,NA,NA,NA,NA,NA,5.71,7.37,0.255198683,5.71,7.37,0.255198683,23.4,37.4,0.468934682,87.4,121.2,0.326946791,NA,NA,NA,21.13,30.29,0.360123793
117,"Wang et al., 2021 (b)",2021,38.96667,115.45,510,12.9416666,15,2,15,LongitudeDa0,MAPXy600,MAT8Dao15,Non-legume to Non-legume,AM to AM,C4 to C3,Annual to Annual,Reproductive stage,D10,R2,D11-20,Non_Rhizosphere,Unknow,Unknow,Retention,Fertilizer,ITS1,Fungi_edges,Fungi_117ACK,18,3.605551275,Fungi_117ATR,24.66666667,3.785938897,3,3,0.315081047,0.013374486,0.007852447,0.021226933,8.084210526,8.031578947,-0.006531702,0.939,1.036,0.098306944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.57,14.15,0.201299083,88.11,90.06,0.021890081,35.58,38.5,0.078874559,NA,NA,NA
117,"Wang et al., 2021 (b)",2021,38.96667,115.45,510,12.9416666,15,2,15,LongitudeDa0,MAPXy600,MAT8Dao15,Legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Reproductive stage,D10,R2,D11-20,Non_Rhizosphere,Unknow,Unknow,Retention,Fertilizer,ITS1,Fungi_edges,Fungi_117BCK,22.66666667,11.71893055,Fungi_117BTR,18.66666667,2.886751346,3,3,-0.194156014,0.089100346,0.007971939,0.097072285,8.147368421,8.168421053,0.002580647,0.922,0.963,0.043508188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.14,14.83,0.200146371,69.7,107.13,0.429842733,32.08,41.42,0.255531073,NA,NA,NA
120,"Wei et al., 2023",2023,49.91667,120.8,447.9999847,-3.975000143,3,2,6,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Reproductive stage,D1-3,R2,D6-10,Rhizosphere,Medium,No_tillage,Retention,Fertilizer,ITS1,Fungi_edges,Fungi_120ABCCK,459,73.5119038,Fungi_120ATR,442.6666667,19.55334583,3,3,-0.036233169,0.008550051,0.00065038,0.009200431,7.05,6.62,-0.062932247,2.688372093,3.333139535,0.214978823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350,370,0.055569851,NA,NA,NA
120,"Wei et al., 2023",2023,49.91667,120.8,447.9999847,-3.975000143,2,3,6,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Non-legume,AM to nonAM,C3 to C3,Annual to Perennial,Reproductive stage,D1-3,R3,D6-10,Rhizosphere,Medium,No_tillage,Retention,Fertilizer,ITS1,Fungi_edges,Fungi_120ABCCK,459,73.5119038,Fungi_120BTR,356.3333333,54.07710545,3,3,-0.253183588,0.008550051,0.007677021,0.016227072,7.05,6.68,-0.053909629,2.688372093,3.251744186,0.190255684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350,370,0.055569851,NA,NA,NA
120,"Wei et al., 2023",2023,49.91667,120.8,447.9999847,-3.975000143,3,2,6,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Non-legume,AM to nonAM,C3 to C3,Annual to Annual,Reproductive stage,D1-3,R2,D6-10,Rhizosphere,Medium,Tillage,Retention,Fertilizer,ITS1,Fungi_edges,Fungi_120ABCCK,459,73.5119038,Fungi_120CTR,447.3333333,47.4271371,3,3,-0.025746181,0.008550051,0.003746882,0.012296933,7.05,6.85,-0.028778965,2.688372093,3.198837209,0.173851531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350,360,0.028170877,NA,NA,NA
120,"Wei et al., 2023",2023,49.91667,120.8,447.9999847,-3.975000143,3,2,6,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Reproductive stage,D1-3,R2,D6-10,Rhizosphere,Medium,No_tillage,Retention,Fertilizer,ITS1,Fungi_edges,Fungi_120DEFCK,289.6666667,36.9639464,Fungi_120DTR,365.6666667,17.61628035,3,3,0.232991335,0.005427982,0.000773636,0.006201617,8.09,7.52,-0.073062593,2.53372093,3.14127907,0.214941118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,350,0.028987537,NA,NA,NA
120,"Wei et al., 2023",2023,49.91667,120.8,447.9999847,-3.975000143,2,3,6,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Non-legume,AM to nonAM,C3 to C3,Annual to Perennial,Reproductive stage,D1-3,R3,D6-10,Rhizosphere,Medium,No_tillage,Retention,Fertilizer,ITS1,Fungi_edges,Fungi_120DEFCK,289.6666667,36.9639464,Fungi_120ETR,369.3333333,23.45918441,3,3,0.242968742,0.005427982,0.001344831,0.006772812,8.09,6.69,-0.190014857,2.53372093,3.131976744,0.211975407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,360,0.057158414,NA,NA,NA
120,"Wei et al., 2023",2023,49.91667,120.8,447.9999847,-3.975000143,3,2,6,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Non-legume,AM to nonAM,C3 to C3,Annual to Annual,Reproductive stage,D1-3,R2,D6-10,Rhizosphere,Medium,Tillage,Retention,Fertilizer,ITS1,Fungi_edges,Fungi_120DEFCK,289.6666667,36.9639464,Fungi_120FTR,342.6666667,61.71169527,3,3,0.168027321,0.005427982,0.010811102,0.016239084,8.09,7.49,-0.077059934,2.53372093,3.105232558,0.203399665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,350,0.028987537,NA,NA,NA
120,"Wei et al., 2023",2023,49.91667,120.8,447.9999847,-3.975000143,3,2,6,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Reproductive stage,D1-3,R2,D6-10,Non_Rhizosphere,Medium,No_tillage,Retention,Fertilizer,ITS1,Fungi_edges,Fungi_120MNOCK,493,59.35486501,Fungi_120MTR,369,101.1187421,3,3,-0.28971253,0.004831673,0.025031641,0.029863315,7.05,6.62,-0.062932247,2.688372093,3.333139535,0.214978823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350,370,0.055569851,NA,NA,NA
120,"Wei et al., 2023",2023,49.91667,120.8,447.9999847,-3.975000143,2,3,6,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Non-legume,AM to nonAM,C3 to C3,Annual to Perennial,Reproductive stage,D1-3,R3,D6-10,Non_Rhizosphere,Medium,No_tillage,Retention,Fertilizer,ITS1,Fungi_edges,Fungi_120MNOCK,493,59.35486501,Fungi_120NTR,478,70.87312608,3,3,-0.030898442,0.004831673,0.007328011,0.012159684,7.05,6.68,-0.053909629,2.688372093,3.251744186,0.190255684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350,370,0.055569851,NA,NA,NA
