StudyID,Publication,Pubyear,Latitude,Longitude,MAPmean,MATmean,Rotation_cycles,SpeciesRichness,Duration,Longitude_Sub,MAPmean2_Sub,MATmean_Sub,LegumeNonlegume,AMnonAM,C3C4,Annual_Pere,Plant_stage,Rotation_cycles2,SpeciesRichness2,Duration2,Bulk_Rhizosphere,Soil_texture,Tillage,Straw_retention,Fertilizer,Primer,Variable,Xc,Sc,Xe,Se,Nc,Ne,RR,ViCK,ViTR,Vi,pHCK,pHTR,RRpH,SOCCK,SOCTR,RRSOC,TCCK,TCTR,RRTOC,TNCK,TNTR,RRTN,NO3CK,NO3TR,RRNO3,NH4CK,NH4TR,RRNH4,APCK,APTR,RRAP,AKCK,AKTR,RRAK,ANCK,ANTR,RRAN,YieldCK,YieldTR,RRYield
109,"Wang et al., 2020",2020,48.8,118.36667,286.9999924,-0.333333254,1,2,2,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Non-legume,nonAM to AM,C3 to C3,Annual to Annual,Harvest,D1,R2,D1-5,Non_Rhizosphere,Unknow,Unknow,Unknow,Unknow,V3-V4,Organic_P_mineralization,78581.98667,911.9952737,79300.99333,1248.221575,3,3,0.009108159,4.49E-05,8.26E-05,0.000127483,NA,NA,NA,8.184454756,8.532482599,0.041643769,NA,NA,NA,0.131,0.141,0.073562567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,"Wang et al., 2020",2020,48.8,118.36667,286.9999924,-0.333333254,1.5,2,3,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Non-legume,nonAM to AM,C3 to C3,Annual to Annual,Harvest,D1-3,R2,D1-5,Non_Rhizosphere,Unknow,Unknow,Unknow,Unknow,V3-V4,Organic_P_mineralization,74225.17333,14518.93348,80010.54667,4367.872836,3,3,0.075055104,0.01275398,0.0009934,0.01374738,NA,NA,NA,8.416473318,8.532482599,0.013689468,NA,NA,NA,0.131,0.151,0.142082514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,"Chamberlain et al., 2020",2020,43.3,-89.35,844.9999695,7.383333683,8,2,16,LongitudeXy0,MAP600Dao1200,MATXy8,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Harvest,D5-10,R2,D11-20,Non_Rhizosphere,Medium,No_tillage,Unknow,Fertilizer,V3-V4,Organic_P_mineralization,64588.39091,2459.535565,65852.30222,1187.758376,18,18,0.019379702,8.06E-05,1.81E-05,9.86E-05,6.4,6.6,0.030771659,1.792943898,1.677270098,-0.066691374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,"Chamberlain et al., 2020",2020,43.3,-89.35,844.9999695,7.383333683,8,2,16,LongitudeXy0,MAP600Dao1200,MATXy8,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Harvest,D5-10,R2,D11-20,Non_Rhizosphere,Medium,No_tillage,Unknow,Fertilizer,V3-V4,Organic_P_mineralization,66425.78077,2674.292983,65583.83308,2552.569842,17,18,-0.012756027,9.53E-05,8.42E-05,0.000179501,6.5,6.3,-0.031252544,1.619433198,1.850780798,0.133531393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,"Chamberlain et al., 2020",2020,43.3,-89.35,844.9999695,7.383333683,8.5,2,17,LongitudeXy0,MAP600Dao1200,MATXy8,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Harvest,D5-10,R2,D11-20,Non_Rhizosphere,Medium,No_tillage,Unknow,Fertilizer,V3-V4,Organic_P_mineralization,62247.38,2693.799639,63489.53882,3041.706254,18,18,0.019758703,0.000104044,0.000127514,0.000231558,6,6.4,0.064538521,1.908617698,1.677270098,-0.129211731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,"Chamberlain et al., 2020",2020,43.3,-89.35,844.9999695,7.383333683,8.5,2,17,LongitudeXy0,MAP600Dao1200,MATXy8,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Harvest,D5-10,R2,D11-20,Non_Rhizosphere,Medium,No_tillage,Unknow,Fertilizer,V3-V4,Organic_P_mineralization,62512.12429,973.6385871,62518.80867,2727.049817,18,17,0.000106924,1.35E-05,0.000111922,0.000125399,6.4,6.2,-0.031748698,1.619433198,1.850780798,0.133531393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,"Wang et al., 2022 (b)",2022,27.62345,118.00265,1731.999939,18.36666679,1,2,2,LongitudeDa0,MAPDy1200,MATDy15,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Vegetative stage,D1,R2,D1-5,Rhizosphere,Unknow,Unknow,Unknow,Unknow,V3-V4,Organic_P_mineralization,74965.62833,7852.769293,70866.72,6561.659324,6,6,-0.05622879,0.001828816,0.001428866,0.003257682,5.58,5.87,0.050665857,4.384,2.782,-0.454791456,NA,NA,NA,0.018486,0.011432,-0.480597248,NA,NA,NA,NA,NA,NA,93,69.98,-0.284390006,682.35,407.51,-0.51547725,NA,NA,NA,NA,NA,NA
111,"Wang et al., 2022 (b)",2022,27.62345,118.00265,1731.999939,18.36666679,1,2,2,LongitudeDa0,MAPDy1200,MATDy15,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Vegetative stage,D1,R2,D1-5,Rhizosphere,Unknow,Unknow,Unknow,Unknow,V3-V4,Organic_P_mineralization,61659.92,3340.442915,61240.565,1793.343101,6,6,-0.006824328,0.00048916,0.000142921,0.000632081,5.58,5.87,0.050665857,4.384,2.782,-0.454791456,NA,NA,NA,0.018486,0.011432,-0.480597248,NA,NA,NA,NA,NA,NA,93,69.98,-0.284390006,682.35,407.51,-0.51547725,NA,NA,NA,NA,NA,NA
111,"Wang et al., 2022 (b)",2022,27.62345,118.00265,1731.999939,18.36666679,1,2,2,LongitudeDa0,MAPDy1200,MATDy15,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Maturity stage,D1,R2,D1-5,Rhizosphere,Unknow,Unknow,Unknow,Unknow,V3-V4,Organic_P_mineralization,63997.82667,8562.092987,63488.925,2204.272715,6,6,-0.007983643,0.002983171,0.000200902,0.003184073,5.58,5.87,0.050665857,4.384,2.782,-0.454791456,NA,NA,NA,0.018486,0.011432,-0.480597248,NA,NA,NA,NA,NA,NA,93,69.98,-0.284390006,682.35,407.51,-0.51547725,NA,NA,NA,NA,NA,NA
114,"Wang et al., 2022 (c)",2022,41.23333,111.5,274.0000076,2.833333492,4,2,12,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Legume,AM to AM,C3 to C3,Annual to Annual,Harvest,D3-5,R2,D11-20,Non_Rhizosphere,Coarse,Unknow,Retention,Fertilizer,V3-V4,Organic_P_mineralization,80899.47667,1979.461923,74019.92,1547.84736,3,3,-0.088873109,0.000199564,0.00014576,0.000345324,8.19,8.07,-0.014760416,1.01744186,1.360465116,0.290535141,NA,NA,NA,NA,NA,NA,5.71,7.47,0.268675975,5.71,5.47,-0.042940407,23.4,35.4,0.413975798,87.4,335.9,1.346318214,NA,NA,NA,21.13,22.82,0.076943513
114,"Wang et al., 2022 (c)",2022,41.23333,111.5,274.0000076,2.833333492,4,2,12,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Legume,AM to AM,C3 to C3,Annual to Annual,Harvest,D3-5,R2,D11-20,Non_Rhizosphere,Coarse,Unknow,Retention,Fertilizer,V3-V4,Organic_P_mineralization,80899.47667,1979.461923,77787.05,1306.615202,3,3,-0.03923239,0.000199564,9.41E-05,0.000293614,8.19,8.17,-0.002444989,1.01744186,0.941860465,-0.077189639,NA,NA,NA,NA,NA,NA,5.71,7.37,0.255198683,5.71,7.37,0.255198683,23.4,37.4,0.468934682,87.4,121.2,0.326946791,NA,NA,NA,21.13,30.29,0.360123793
120,"Wei et al., 2023",2023,49.91667,120.8,447.9999847,-3.975000143,3,2,6,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Reproductive stage,D1-3,R2,D6-10,Rhizosphere,Medium,No_tillage,Retention,Fertilizer,V3-V4,Organic_P_mineralization,47739.93667,1104.390008,44961.58667,2146.712509,3,3,-0.059959799,0.000178386,0.000759877,0.000938263,7.05,6.62,-0.062932247,2.688372093,3.333139535,0.214978823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350,370,0.055569851,NA,NA,NA
120,"Wei et al., 2023",2023,49.91667,120.8,447.9999847,-3.975000143,2,3,6,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Non-legume,AM to nonAM,C3 to C3,Annual to Perennial,Reproductive stage,D1-3,R3,D6-10,Rhizosphere,Medium,No_tillage,Retention,Fertilizer,V3-V4,Organic_P_mineralization,47739.93667,1104.390008,39661,955.7864718,3,3,-0.185399957,0.000178386,0.000193586,0.000371971,7.05,6.68,-0.053909629,2.688372093,3.251744186,0.190255684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350,370,0.055569851,NA,NA,NA
120,"Wei et al., 2023",2023,49.91667,120.8,447.9999847,-3.975000143,3,2,6,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Non-legume,AM to nonAM,C3 to C3,Annual to Annual,Reproductive stage,D1-3,R2,D6-10,Rhizosphere,Medium,Tillage,Retention,Fertilizer,V3-V4,Organic_P_mineralization,47739.93667,1104.390008,45054.07,1287.769212,3,3,-0.05790497,0.000178386,0.000272325,0.00045071,7.05,6.85,-0.028778965,2.688372093,3.198837209,0.173851531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350,360,0.028170877,NA,NA,NA
120,"Wei et al., 2023",2023,49.91667,120.8,447.9999847,-3.975000143,3,2,6,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Reproductive stage,D1-3,R2,D6-10,Rhizosphere,Medium,No_tillage,Retention,Fertilizer,V3-V4,Organic_P_mineralization,48873.61667,3627.320094,45452.03667,2736.544432,3,3,-0.072580084,0.001836122,0.001208306,0.003044428,8.09,7.52,-0.073062593,2.53372093,3.14127907,0.214941118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,350,0.028987537,NA,NA,NA
