StudyID,Publication,Pubyear,Latitude,Longitude,MAPmean,MATmean,Rotation_cycles,SpeciesRichness,Duration,Longitude_Sub,MAPmean2_Sub,MATmean_Sub,LegumeNonlegume,AMnonAM,C3C4,Annual_Pere,Plant_stage,Rotation_cycles2,SpeciesRichness2,Duration2,Bulk_Rhizosphere,Soil_texture,Tillage,Straw_retention,Fertilizer,Primer,Variable,Group_CK,Xc,Sc,Group_TR,Xe,Se,Nc,Ne,RR,ViCK,ViTR,Vi,pHCK,pHTR,RRpH,SOCCK,SOCTR,RRSOC,TCCK,TCTR,RRTOC,TNCK,TNTR,RRTN,NO3CK,NO3TR,RRNO3,NH4CK,NH4TR,RRNH4,APCK,APTR,RRAP,AKCK,AKTR,RRAK,ANCK,ANTR,RRAN,YieldCK,YieldTR,RRYield
114,"Wang et al., 2022 (c)",2022,41.23333,111.5,274.0000076,2.833333492,4,2,12,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Legume,AM to AM,C3 to C3,Annual to Annual,Harvest,D3-5,R2,D11-20,Non_Rhizosphere,Coarse,Unknow,Retention,Fertilizer,ITS1,Fungi_nodes,Fungi_114ABCK,14,1,Fungi_114ATR,13,1.732050808,3,3,-0.074107972,0.00170068,0.00591716,0.00761784,8.19,8.07,-0.014760416,1.01744186,1.360465116,0.290535141,NA,NA,NA,NA,NA,NA,5.71,7.47,0.268675975,5.71,5.47,-0.042940407,23.4,35.4,0.413975798,87.4,335.9,1.346318214,NA,NA,NA,21.13,22.82,0.076943513
114,"Wang et al., 2022 (c)",2022,41.23333,111.5,274.0000076,2.833333492,4,2,12,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Legume,AM to AM,C3 to C3,Annual to Annual,Harvest,D3-5,R2,D11-20,Non_Rhizosphere,Coarse,Unknow,Retention,Fertilizer,ITS1,Fungi_nodes,Fungi_114ABCK,14,1,Fungi_114BTR,17.33333333,2.081665999,3,3,0.2135741,0.00170068,0.004807692,0.006508373,8.19,8.17,-0.002444989,1.01744186,0.941860465,-0.077189639,NA,NA,NA,NA,NA,NA,5.71,7.37,0.255198683,5.71,7.37,0.255198683,23.4,37.4,0.468934682,87.4,121.2,0.326946791,NA,NA,NA,21.13,30.29,0.360123793
117,"Wang et al., 2021 (b)",2021,38.96667,115.45,510,12.9416666,15,2,15,LongitudeDa0,MAPXy600,MAT8Dao15,Non-legume to Non-legume,AM to AM,C4 to C3,Annual to Annual,Reproductive stage,D10,R2,D11-20,Non_Rhizosphere,Unknow,Unknow,Retention,Fertilizer,ITS1,Fungi_nodes,Fungi_117ACK,15.33333333,1.527525232,Fungi_117ATR,17.33333333,1.527525232,3,3,0.122602322,0.003308129,0.002588757,0.005896886,8.084210526,8.031578947,-0.006531702,0.939,1.036,0.098306944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.57,14.15,0.201299083,88.11,90.06,0.021890081,35.58,38.5,0.078874559,NA,NA,NA
117,"Wang et al., 2021 (b)",2021,38.96667,115.45,510,12.9416666,15,2,15,LongitudeDa0,MAPXy600,MAT8Dao15,Legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Reproductive stage,D10,R2,D11-20,Non_Rhizosphere,Unknow,Unknow,Retention,Fertilizer,ITS1,Fungi_nodes,Fungi_117BCK,14.33333333,4.163331999,Fungi_117BTR,14.66666667,3.785938897,3,3,0.022989519,0.02812331,0.022210744,0.050334054,8.147368421,8.168421053,0.002580647,0.922,0.963,0.043508188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.14,14.83,0.200146371,69.7,107.13,0.429842733,32.08,41.42,0.255531073,NA,NA,NA
120,"Wei et al., 2023",2023,49.91667,120.8,447.9999847,-3.975000143,3,2,6,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Reproductive stage,D1-3,R2,D6-10,Rhizosphere,Medium,No_tillage,Retention,Fertilizer,ITS1,Fungi_nodes,Fungi_120ABCCK,77.33333333,4.932882862,Fungi_120ATR,73,0,3,3,-0.057665642,0.001356272,0,0.001356272,7.05,6.62,-0.062932247,2.688372093,3.333139535,0.214978823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350,370,0.055569851,NA,NA,NA
120,"Wei et al., 2023",2023,49.91667,120.8,447.9999847,-3.975000143,2,3,6,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Non-legume,AM to nonAM,C3 to C3,Annual to Perennial,Reproductive stage,D1-3,R3,D6-10,Rhizosphere,Medium,No_tillage,Retention,Fertilizer,ITS1,Fungi_nodes,Fungi_120ABCCK,77.33333333,4.932882862,Fungi_120BTR,65.66666667,1.154700538,3,3,-0.163533643,0.001356272,0.000103069,0.001459341,7.05,6.68,-0.053909629,2.688372093,3.251744186,0.190255684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350,370,0.055569851,NA,NA,NA
120,"Wei et al., 2023",2023,49.91667,120.8,447.9999847,-3.975000143,3,2,6,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Non-legume,AM to nonAM,C3 to C3,Annual to Annual,Reproductive stage,D1-3,R2,D6-10,Rhizosphere,Medium,Tillage,Retention,Fertilizer,ITS1,Fungi_nodes,Fungi_120ABCCK,77.33333333,4.932882862,Fungi_120CTR,72.66666667,4.041451884,3,3,-0.062242309,0.001356272,0.001031058,0.00238733,7.05,6.85,-0.028778965,2.688372093,3.198837209,0.173851531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350,360,0.028170877,NA,NA,NA
120,"Wei et al., 2023",2023,49.91667,120.8,447.9999847,-3.975000143,3,2,6,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Reproductive stage,D1-3,R2,D6-10,Rhizosphere,Medium,No_tillage,Retention,Fertilizer,ITS1,Fungi_nodes,Fungi_120DEFCK,57,3,Fungi_120DTR,64.33333333,2.081665999,3,3,0.121026632,0.000923361,0.000349003,0.001272364,8.09,7.52,-0.073062593,2.53372093,3.14127907,0.214941118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,350,0.028987537,NA,NA,NA
120,"Wei et al., 2023",2023,49.91667,120.8,447.9999847,-3.975000143,2,3,6,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Non-legume,AM to nonAM,C3 to C3,Annual to Perennial,Reproductive stage,D1-3,R3,D6-10,Rhizosphere,Medium,No_tillage,Retention,Fertilizer,ITS1,Fungi_nodes,Fungi_120DEFCK,57,3,Fungi_120ETR,63.33333333,3.055050463,3,3,0.105360516,0.000923361,0.000775623,0.001698984,8.09,6.69,-0.190014857,2.53372093,3.131976744,0.211975407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,360,0.057158414,NA,NA,NA
120,"Wei et al., 2023",2023,49.91667,120.8,447.9999847,-3.975000143,3,2,6,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Non-legume,AM to nonAM,C3 to C3,Annual to Annual,Reproductive stage,D1-3,R2,D6-10,Rhizosphere,Medium,Tillage,Retention,Fertilizer,ITS1,Fungi_nodes,Fungi_120DEFCK,57,3,Fungi_120FTR,66,5.567764363,3,3,0.146603474,0.000923361,0.002372207,0.003295568,8.09,7.49,-0.077059934,2.53372093,3.105232558,0.203399665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,350,0.028987537,NA,NA,NA
120,"Wei et al., 2023",2023,49.91667,120.8,447.9999847,-3.975000143,3,2,6,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Reproductive stage,D1-3,R2,D6-10,Non_Rhizosphere,Medium,No_tillage,Retention,Fertilizer,ITS1,Fungi_nodes,Fungi_120MNOCK,80,3.605551275,Fungi_120MTR,69.33333333,5.686240703,3,3,-0.143100844,0.000677083,0.002242049,0.002919132,7.05,6.62,-0.062932247,2.688372093,3.333139535,0.214978823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350,370,0.055569851,NA,NA,NA
120,"Wei et al., 2023",2023,49.91667,120.8,447.9999847,-3.975000143,2,3,6,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Non-legume,AM to nonAM,C3 to C3,Annual to Perennial,Reproductive stage,D1-3,R3,D6-10,Non_Rhizosphere,Medium,No_tillage,Retention,Fertilizer,ITS1,Fungi_nodes,Fungi_120MNOCK,80,3.605551275,Fungi_120NTR,73,2,3,3,-0.091567194,0.000677083,0.000250203,0.000927287,7.05,6.68,-0.053909629,2.688372093,3.251744186,0.190255684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350,370,0.055569851,NA,NA,NA
120,"Wei et al., 2023",2023,49.91667,120.8,447.9999847,-3.975000143,3,2,6,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Non-legume,AM to nonAM,C3 to C3,Annual to Annual,Reproductive stage,D1-3,R2,D6-10,Non_Rhizosphere,Medium,Tillage,Retention,Fertilizer,ITS1,Fungi_nodes,Fungi_120MNOCK,80,3.605551275,Fungi_120OTR,68.66666667,6.506407099,3,3,-0.152762755,0.000677083,0.002992742,0.003669825,7.05,6.85,-0.028778965,2.688372093,3.198837209,0.173851531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350,360,0.028170877,NA,NA,NA
120,"Wei et al., 2023",2023,49.91667,120.8,447.9999847,-3.975000143,3,2,6,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Annual,Reproductive stage,D1-3,R2,D6-10,Non_Rhizosphere,Medium,No_tillage,Retention,Fertilizer,ITS1,Fungi_nodes,Fungi_120PQRCK,65.33333333,3.214550254,Fungi_120PTR,65.66666667,0.577350269,3,3,0.00508907,0.000806955,2.58E-05,0.000832723,8.09,7.52,-0.073062593,2.53372093,3.14127907,0.214941118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,350,0.028987537,NA,NA,NA
120,"Wei et al., 2023",2023,49.91667,120.8,447.9999847,-3.975000143,2,3,6,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Non-legume,AM to nonAM,C3 to C3,Annual to Perennial,Reproductive stage,D1-3,R3,D6-10,Non_Rhizosphere,Medium,No_tillage,Retention,Fertilizer,ITS1,Fungi_nodes,Fungi_120PQRCK,65.33333333,3.214550254,Fungi_120QTR,71.66666667,5.686240703,3,3,0.092523369,0.000806955,0.002098432,0.002905387,8.09,6.69,-0.190014857,2.53372093,3.131976744,0.211975407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,360,0.057158414,NA,NA,NA
120,"Wei et al., 2023",2023,49.91667,120.8,447.9999847,-3.975000143,3,2,6,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Non-legume,AM to nonAM,C3 to C3,Annual to Annual,Reproductive stage,D1-3,R2,D6-10,Non_Rhizosphere,Medium,Tillage,Retention,Fertilizer,ITS1,Fungi_nodes,Fungi_120PQRCK,65.33333333,3.214550254,Fungi_120RTR,74.33333333,6.658328118,3,3,0.129057112,0.000806955,0.002674496,0.003481451,8.09,7.49,-0.077059934,2.53372093,3.105232558,0.203399665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,350,0.028987537,NA,NA,NA
121,"Wen et al., 2023",2024,28.76667,109.21667,1348.999969,16.85833359,1,2,2,LongitudeDa0,MAPDy1200,MATDy15,Non-legume to Non-legume,AM to AM,C3 to C4,Perennial to Annual,Harvest,D1,R2,D1-5,Non_Rhizosphere,Unknow,Tillage,Unknow,Fertilizer,ITS1,Fungi_nodes,Fungi_121ABCK,24,3,Fungi_121ATR,15,3.464101615,3,3,-0.470003629,0.005208333,0.017777778,0.022986111,5.12,5.08,-0.007843177,1.157,1.4,0.190641788,NA,NA,NA,0.124,0.173,0.333010029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,"Wen et al., 2023",2024,28.76667,109.21667,1348.999969,16.85833359,1,2,2,LongitudeDa0,MAPDy1200,MATDy15,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Harvest,D1,R2,D1-5,Non_Rhizosphere,Unknow,Tillage,Unknow,Fertilizer,ITS1,Fungi_nodes,Fungi_121ABCK,24,3,Fungi_121BTR,16.33333333,2.081665999,3,3,-0.384845821,0.005208333,0.005414411,0.010622744,5.12,5.51,0.073410184,1.157,1.071,-0.077237657,NA,NA,NA,0.124,0.145,0.156452177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129,"Yu et al., 2024",2024,29.055278,119.006667,1533,17.56666756,3,2,3,LongitudeDa0,MAPDy1200,MATDy15,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Perennial,Harvest,D1-3,R2,D1-5,Non_Rhizosphere,Unknow,Unknow,Unknow,Fertilizer,ITS1,Fungi_nodes,Fungi_129ACK,18.4,3.062315754,Fungi_129ATR,16.8,2.394437999,10,10,-0.090971778,0.002769901,0.002031368,0.004801269,5.31646,6.32911,0.174351958,1.297098837,2.014645349,0.440313067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.67,8.88,0.146484942
135,"Zhao et al., 2017",2017,23.7,104.26667,1246.999969,16.20000076,1,2,6,LongitudeDa0,MAPDy1200,MATDy15,Non-legume to Non-legume,AM to AM,C3 to C4,Perennial to Annual,Unknow,D1,R2,D6-10,Non_Rhizosphere,Unknow,Unknow,Unknow,Unknow,ITS1,Fungi_nodes,Fungi_135ACK,55.66666667,1.154700538,Fungi_135ATR,58.66666667,12.34233905,3,3,0.052490183,0.000143426,0.014753357,0.014896783,7.16,7.18,0.002789402,0.627030162,0.64037123,0.021053409,NA,NA,NA,0.037,0.058,0.449525098,7.87,5.9,-0.288105712,3.48,5.77,0.505639787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,"Chen et al., 2022 (a)",2022,20.32917,110.17139,1757.000061,23.95000076,6,2,18,LongitudeDa0,MAPDy1200,MATDy15,Non-legume to Non-legume,nonAM to AM,CAM to C4,Perennial to Perennial,Unknow,D5-10,R2,D11-20,Rhizosphere,Fine,Unknow,Unknow,Unknow,ITS1,Fungi_nodes,Fungi_13ACK,22.5,5.948856099,Fungi_13ATR,39.6,16.07758965,10,10,0.565313809,0.006990398,0.016483579,0.023473977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,"Chen et al., 2022 (a)",2022,20.91472,110.08056,1745.000061,23.51666641,6,2,18,LongitudeDa0,MAPDy1200,MATDy15,Non-legume to Non-legume,nonAM to AM,CAM to C3,Perennial to Perennial,Unknow,D5-10,R2,D11-20,Rhizosphere,Fine,Unknow,Unknow,Unknow,ITS1,Fungi_nodes,Fungi_13BCK,31.9,5.300943312,Fungi_13BTR,54.6,11.89023876,10,10,0.537427873,0.002761372,0.004742375,0.007503747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,"Chen et al., 2022 (a)",2022,20.32917,110.17139,1757.000061,23.95000076,1.287553648,2,3,LongitudeDa0,MAPDy1200,MATDy15,Non-legume to Non-legume,nonAM to AM,CAM to C4,Perennial to Perennial,Unknow,D1-3,R2,D1-5,Rhizosphere,Fine,Unknow,Unknow,Unknow,ITS1,Fungi_nodes,Fungi_13CCK,21,3.651483717,Fungi_13CTR,24.4,4.060651289,10,10,0.150060695,0.003023432,0.002769566,0.005792998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,"Chen et al., 2022 (a)",2022,20.91472,110.08056,1745.000061,23.51666641,1.287553648,2,3,LongitudeDa0,MAPDy1200,MATDy15,Non-legume to Non-legume,nonAM to AM,CAM to C3,Perennial to Perennial,Unknow,D1-3,R2,D1-5,Rhizosphere,Fine,Unknow,Unknow,Unknow,ITS1,Fungi_nodes,Fungi_13DCK,25,4.496912521,Fungi_13DTR,22.7,3.465704995,10,10,-0.0965109,0.003235556,0.002330942,0.005566498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,"Chen et al., 2022 (c)",2022,44.0833,124.85,536.0000153,5.133333206,3,2,6,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Unknow,D1-3,R2,D6-10,Rhizosphere,Unknow,Unknow,No_retention,Fertilizer,ITS1,Fungi_nodes,Fungi_15ACK,20.33333333,2.958039892,Fungi_15ATR,24.44444444,2.242270675,9,9,0.184141393,0.002351518,0.000934917,0.003286436,NA,NA,NA,1.193,1.177,-0.013502315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,"Chen et al., 2022 (c)",2022,44.0833,124.85,536.0000153,5.133333206,3,2,6,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Unknow,D1-3,R2,D6-10,Rhizosphere,Unknow,Unknow,Retention,Fertilizer,ITS1,Fungi_nodes,Fungi_15BCK,25.88888889,4.702245327,Fungi_15BTR,24,2.783882181,9,9,-0.075760046,0.003665568,0.001494985,0.005160552,NA,NA,NA,1.309,1.228,-0.063876657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,"Chen et al., 2022 (c)",2022,44.0833,124.85,536.0000153,5.133333206,3,2,6,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Unknow,D1-3,R2,D6-10,Non_Rhizosphere,Unknow,Unknow,No_retention,Fertilizer,ITS1,Fungi_nodes,Fungi_15CCK,20.77777778,3.929942041,Fungi_15CTR,23.25,2.866057521,9,9,0.112421092,0.003974949,0.001688423,0.005663373,NA,NA,NA,1.253,1.286,0.02599595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,"Chen et al., 2022 (c)",2022,44.0833,124.85,536.0000153,5.133333206,3,2,6,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Unknow,D1-3,R2,D6-10,Non_Rhizosphere,Unknow,Unknow,Retention,Fertilizer,ITS1,Fungi_nodes,Fungi_15DCK,23.22222222,3.597838857,Fungi_15DTR,23.875,3.758324095,9,9,0.027722212,0.002667063,0.002753336,0.005420399,NA,NA,NA,1.353,1.335,-0.013393057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,"Cui et al., 2024 (b)",2024,43.5064,124.8092,620.0000153,5.241666794,10,2,30,LongitudeDa0,MAP600Dao1200,MATXy8,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Harvest,D5-10,R2,D20-40,Non_Rhizosphere,Fine,Tillage,No_retention,Fertilizer,ITS1,Fungi_nodes,Fungi_17ABTR,35.33333333,2.309401077,Fungi_17ACK,36,1,3,3,0.018692133,0.001423994,0.000257202,0.001681196,7.61,7.61,0,1.854408353,1.97737819,0.064206123,0.166,0.18,0.080969063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,"Cui et al., 2024 (b)",2024,43.5064,124.8092,620.0000153,5.241666794,10,2,30,LongitudeDa0,MAP600Dao1200,MATXy8,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Harvest,D5-10,R2,D20-40,Non_Rhizosphere,Fine,Tillage,No_retention,Fertilizer,ITS1,Fungi_nodes,Fungi_17ABTR,35.33333333,2.309401077,Fungi_17BCK,31.66666667,3.511884584,3,3,-0.109562202,0.001423994,0.004099723,0.005523717,7.81,7.61,-0.025941792,2.136890951,1.97737819,-0.077580125,0.187,0.18,-0.038151766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,"Fan et al., 2020",2020,20.08333,110.16667,1757.00004,23.8,2,2,2,LongitudeDa0,MAPDy1200,MATDy15,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Harvest,D1-3,R2,D1-5,Non_Rhizosphere,Fine,Unknow,Unknow,Fertilizer,ITS1 + 5.8S + ITS2,Fungi_nodes,Fungi_24ABCDCK,12.83333333,1.329160136,Fungi_24ATR,11.16666667,0.752772653,6,6,-0.139112802,0.001787823,0.000757407,0.00254523,5.82,6.65,0.133316593,1.548723898,1.751740139,0.123178359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.37,51.4,-0.074399758,143.03,147.7,0.032128791,110.71,107.87,-0.025987371,36.35,48.92,0.296992107
24,"Fan et al., 2020",2020,20.08333,110.16667,1757.00004,23.8,2,2,2,LongitudeDa0,MAPDy1200,MATDy15,Non-legume to Non-legume,AM to AM,C3 to C4,Perennial to Perennial,Harvest,D1-3,R2,D1-5,Non_Rhizosphere,Fine,Unknow,Unknow,Fertilizer,ITS1 + 5.8S + ITS2,Fungi_nodes,Fungi_24ABCDCK,12.83333333,1.329160136,Fungi_24BTR,10.5,3.785938897,6,6,-0.200670695,0.001787823,0.021667926,0.023455749,5.82,6.3,0.079249372,1.548723898,1.722737819,0.10648348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.37,45.78,-0.190190616,143.03,145.91,0.019935595,110.71,104.46,-0.058109947,36.35,47.37,0.264794913
24,"Fan et al., 2020",2020,20.08333,110.16667,1757.00004,23.8,2,2,2,LongitudeDa0,MAPDy1200,MATDy15,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Harvest,D1-3,R2,D1-5,Non_Rhizosphere,Fine,Unknow,Unknow,Fertilizer,ITS1 + 5.8S + ITS2,Fungi_nodes,Fungi_24ABCDCK,12.83333333,1.329160136,Fungi_24CTR,10.5,0.707106781,6,6,-0.200670695,0.001787823,0.000755858,0.00254368,5.82,6.22,0.066469645,1.548723898,1.647331787,0.06172558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.37,49.68,-0.108435493,143.03,146.39,0.023219895,110.71,106.96,-0.034459237,36.35,48.91,0.296787671
24,"Fan et al., 2020",2020,20.08333,110.16667,1757.00004,23.8,2,2,2,LongitudeDa0,MAPDy1200,MATDy15,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Harvest,D1-3,R2,D1-5,Non_Rhizosphere,Fine,Unknow,Unknow,Fertilizer,ITS1 + 5.8S + ITS2,Fungi_nodes,Fungi_24ABCDCK,12.83333333,1.329160136,Fungi_24DTR,7.8,1.095445115,6,6,-0.497922219,0.001787823,0.003287311,0.005075134,5.82,5.89,0.011955736,1.548723898,1.629930394,0.051106011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.37,49.46,-0.112873669,143.03,145.51,0.017190414,110.71,119.06,0.072713398,36.35,39.53,0.083865673
38,"He et al.,2023",2023,44.55,123.51667,467.0000153,6.258333683,3,2,3,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Legume,AM to AM,C4 to C3,Annual to Perennial,Maturity stage,D1-3,R2,D1-5,Rhizosphere,Medium,Unknow,Unknow,Unknow,ITS1,Fungi_nodes,Fungi_38ACK,29.33333333,2.516611478,Fungi_38ATR,28.66666667,5.033222957,3,3,-0.022989518,0.002453512,0.010275825,0.012729337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,"He et al.,2023",2023,44.55,123.51667,467.0000153,6.258333683,3,2,3,LongitudeDa0,MAPXy600,MATXy8,Legume to Non-legume,AM to AM,C3 to C4,Perennial to Annual,Maturity stage,D1-3,R2,D1-5,Rhizosphere,Medium,Unknow,Unknow,Unknow,ITS1,Fungi_nodes,Fungi_38BCK,29,5,Fungi_38BTR,29,5.196152423,3,3,0,0.009908839,0.010701546,0.020610384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,"He et al., 2024",2024,33.033333,116.383333,814.9999695,15.30000019,5,2,10,LongitudeDa0,MAP600Dao1200,MATDy15,Non-legume to Non-legume,nonAM to AM,C3 to C4,Annual to Annual,Vegetative stage,D3-5,R2,D6-10,Rhizosphere,Unknow,Unknow,Unknow,Unknow,ITS1,Fungi_nodes,Fungi_39ABCCK,33.875,4.764076886,Fungi_39ATR,32.375,3.335416016,8,8,-0.045290759,0.002472344,0.001326754,0.003799098,7.63,7.63,0,1.231,1.114,-0.099869706,NA,NA,NA,0.88,0.94,0.065957968,3.09,2.42,-0.244403551,12.08,12.59,0.041351656,12.78,4.09,-1.139336479,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,"He et al., 2024",2024,33.033333,116.383333,814.9999695,15.30000019,10,2,20,LongitudeDa0,MAP600Dao1200,MATDy15,Non-legume to Non-legume,nonAM to AM,C3 to C4,Annual to Annual,Vegetative stage,D5-10,R2,D11-20,Rhizosphere,Unknow,Unknow,Unknow,Unknow,ITS1,Fungi_nodes,Fungi_39ABCCK,33.875,4.764076886,Fungi_39BTR,39.125,5.111262075,8,8,0.14408437,0.002472344,0.002133328,0.004605672,7.63,7.67,0.00522877,1.231,1.079,-0.131792161,NA,NA,NA,0.88,0.87,-0.011428696,3.09,2.04,-0.415221283,12.08,13.92,0.141775462,12.78,11.38,-0.11602402,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,"He et al., 2024",2024,33.033333,116.383333,814.9999695,15.30000019,15,2,30,LongitudeDa0,MAP600Dao1200,MATDy15,Non-legume to Non-legume,nonAM to AM,C3 to C4,Annual to Annual,Vegetative stage,D10,R2,D20-40,Rhizosphere,Unknow,Unknow,Unknow,Unknow,ITS1,Fungi_nodes,Fungi_39ABCCK,33.875,4.764076886,Fungi_39CTR,35.375,3.502550091,8,8,0.043328077,0.002472344,0.001225422,0.003697767,7.63,7.58,-0.006574646,1.231,1.325,0.073585612,NA,NA,NA,0.88,1.08,0.204794413,3.09,2.45,-0.232083066,12.08,12.69,0.049263089,12.78,15.38,0.185186515,NA,NA,NA,NA,NA,NA,NA,NA,NA
