StudyID,Publication,Pubyear,Latitude,Longitude,MAPmean,MATmean,Rotation_cycles,SpeciesRichness,Duration,Longitude_Sub,MAPmean2_Sub,MATmean_Sub,LegumeNonlegume,AMnonAM,C3C4,Annual_Pere,Plant_stage,Rotation_cycles2,SpeciesRichness2,Duration2,Bulk_Rhizosphere,Soil_texture,Tillage,Straw_retention,Fertilizer,Primer,Variable,Xc,Sc,Xe,Se,Nc,Ne,RR,ViCK,ViTR,Vi,pHCK,pHTR,RRpH,SOCCK,SOCTR,RRSOC,TCCK,TCTR,RRTOC,TNCK,TNTR,RRTN,NO3CK,NO3TR,RRNO3,NH4CK,NH4TR,RRNH4,APCK,APTR,RRAP,AKCK,AKTR,RRAK,ANCK,ANTR,RRAN,YieldCK,YieldTR,RRYield
105,"Town et al., 2023",2023,50.15,-106.58,363,3.724999905,5.5,2,11,LongitudeXy0,MAPXy600,MATXy8,Non-legume to Non-legume,nonAM to AM,C3 to C3,Annual to Annual,Reproductive stage,D5-10,R2,D11-20,Non_Rhizosphere,Medium,Unknow,Unknow,Unknow,V3-V4,Carbon_degradation,77669.34,1751.904323,74622.60375,5457.654522,8,8,-0.040017124,6.36E-05,0.000668623,0.000732219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2642,2464,-0.06975016
105,"Town et al., 2023",2023,50.15,-106.58,363,3.724999905,3.666666667,3,11,LongitudeXy0,MAPXy600,MATXy8,Non-legume to Legume,nonAM to AM,C3 to C3,Annual to Annual,Reproductive stage,D3-5,R3,D11-20,Non_Rhizosphere,Medium,Unknow,Unknow,Unknow,V3-V4,Carbon_degradation,77669.34,1751.904323,72418.82667,2650.121051,8,8,-0.069994282,6.36E-05,0.000167393,0.00023099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2642,2252,-0.159717496
105,"Town et al., 2023",2023,50.15,-106.58,363,3.724999905,6,2,12,LongitudeXy0,MAPXy600,MATXy8,Non-legume to Non-legume,nonAM to AM,C3 to C3,Annual to Annual,Reproductive stage,D5-10,R2,D11-20,Non_Rhizosphere,Medium,Unknow,Unknow,Unknow,V3-V4,Carbon_degradation,72181.4575,2744.01524,71484.56833,2271.747737,8,8,-0.009701593,0.000180647,0.000126243,0.00030689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2882,2861,-0.007313284
105,"Town et al., 2023",2023,50.15,-106.58,363,3.724999905,4,3,12,LongitudeXy0,MAPXy600,MATXy8,Non-legume to Legume,nonAM to AM,C3 to C3,Annual to Annual,Reproductive stage,D3-5,R3,D11-20,Non_Rhizosphere,Medium,Unknow,Unknow,Unknow,V3-V4,Carbon_degradation,72181.4575,2744.01524,69876.27375,6228.572961,8,8,-0.032457031,0.000180647,0.000993179,0.001173827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2882,3086,0.068391256
105,"Town et al., 2023",2023,50.28,-107.76,382.0000076,3.816666603,5.5,2,11,LongitudeXy0,MAPXy600,MATXy8,Non-legume to Non-legume,nonAM to AM,C3 to C3,Annual to Annual,Reproductive stage,D5-10,R2,D11-20,Rhizosphere,Medium,Unknow,Unknow,Unknow,V3-V4,Carbon_degradation,87420.27375,3853.295892,80091.325,10601.45883,8,8,-0.087559675,0.000242857,0.002190132,0.002432989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,688,608,-0.123613956
105,"Town et al., 2023",2023,50.28,-107.76,382.0000076,3.816666603,3.666666667,3,11,LongitudeXy0,MAPXy600,MATXy8,Non-legume to Legume,nonAM to AM,C3 to C3,Annual to Annual,Reproductive stage,D3-5,R3,D11-20,Rhizosphere,Medium,Unknow,Unknow,Unknow,V3-V4,Carbon_degradation,87420.27375,3853.295892,81423.09875,4529.489655,8,8,-0.07106822,0.000242857,0.000386824,0.000629681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,688,649,-0.058356121
105,"Town et al., 2023",2023,50.28,-107.76,382.0000076,3.816666603,6,2,12,LongitudeXy0,MAPXy600,MATXy8,Non-legume to Non-legume,nonAM to AM,C3 to C3,Annual to Annual,Reproductive stage,D5-10,R2,D11-20,Rhizosphere,Medium,Unknow,Unknow,Unknow,V3-V4,Carbon_degradation,95960.84875,5736.26612,97346.385,8053.030524,8,8,0.014335314,0.000446663,0.000855439,0.001302102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1872,2294,0.203289641
105,"Town et al., 2023",2023,50.28,-107.76,382.0000076,3.816666603,4,3,12,LongitudeXy0,MAPXy600,MATXy8,Non-legume to Legume,nonAM to AM,C3 to C3,Annual to Annual,Reproductive stage,D3-5,R3,D11-20,Rhizosphere,Medium,Unknow,Unknow,Unknow,V3-V4,Carbon_degradation,95960.84875,5736.26612,90783.24875,7295.445064,8,8,-0.055465499,0.000446663,0.000807239,0.001253903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1872,2421,0.2571733
105,"Town et al., 2023",2023,50.28,-107.76,382.0000076,3.816666603,5.5,2,11,LongitudeXy0,MAPXy600,MATXy8,Non-legume to Non-legume,nonAM to AM,C3 to C3,Annual to Annual,Reproductive stage,D5-10,R2,D11-20,Non_Rhizosphere,Medium,Unknow,Unknow,Unknow,V3-V4,Carbon_degradation,80043.04875,4541.007822,76742.81625,7047.506171,8,8,-0.042104817,0.000402316,0.001054157,0.001456473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,688,608,-0.123613956
105,"Town et al., 2023",2023,50.28,-107.76,382.0000076,3.816666603,3.666666667,3,11,LongitudeXy0,MAPXy600,MATXy8,Non-legume to Legume,nonAM to AM,C3 to C3,Annual to Annual,Reproductive stage,D3-5,R3,D11-20,Non_Rhizosphere,Medium,Unknow,Unknow,Unknow,V3-V4,Carbon_degradation,80043.04875,4541.007822,77535.7325,2728.060621,8,8,-0.031825705,0.000402316,0.000154744,0.00055706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,688,649,-0.058356121
105,"Town et al., 2023",2023,50.28,-107.76,382.0000076,3.816666603,6,2,12,LongitudeXy0,MAPXy600,MATXy8,Non-legume to Non-legume,nonAM to AM,C3 to C3,Annual to Annual,Reproductive stage,D5-10,R2,D11-20,Non_Rhizosphere,Medium,Unknow,Unknow,Unknow,V3-V4,Carbon_degradation,76621.46125,5077.891971,72696.75125,2117.784763,8,8,-0.052580514,0.000549005,0.000106082,0.000655087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1872,2294,0.203289641
